strip,grana_height,num_lumen,repeat_distance,px_per_nm,nm_per_px,scale,scale_pixels,lumen_width,type,index,process,lumen_width_nm
187,80.4,5,16.27,0.88,1.1363636363636365,500,440,5.166666666666664,lumen,1,49_ostuOffset,5.871212121212119
187,80.4,5,15.75,0.88,1.1363636363636365,500,440,4.804545454545455,lumen,2,49_ostuOffset,5.459710743801653
187,80.4,5,15.97,0.88,1.1363636363636365,500,440,5.071157495256173,lumen,3,49_ostuOffset,5.762678971882016
187,80.4,5,12.44,0.88,1.1363636363636365,500,440,3.7361111111111,lumen,4,49_ostuOffset,4.2455808080807955
229,122.5375,7,14.84,1.095,0.91324200913242,200,219,5.620689655172413,lumen,0,49_ostuOffset,5.133049913399463
229,122.5375,7,18.72,1.095,0.91324200913242,200,219,6.805683563748083,lumen,1,49_ostuOffset,6.215236131276788
229,122.5375,7,16.94,1.095,0.91324200913242,200,219,4.8409090909090935,lumen,2,49_ostuOffset,4.420921544209217
229,122.5375,7,17.62,1.095,0.91324200913242,200,219,5.840531561461788,lumen,3,49_ostuOffset,5.333818777590674
229,122.5375,7,16.37,1.095,0.91324200913242,200,219,4.5,lumen,4,49_ostuOffset,4.10958904109589
229,122.5375,7,17.36,1.095,0.91324200913242,200,219,5.836397058823536,lumen,5,49_ostuOffset,5.330042976094553
229,122.5375,7,13.61,1.095,0.91324200913242,200,219,4.492647058823536,lumen,6,49_ostuOffset,4.102874026322864
232,165.875,11,12.43,0.88,1.1363636363636365,500,440,5.059482758620689,lumen,0,49_ostuOffset,5.749412225705329
232,165.875,11,15.0,0.88,1.1363636363636365,500,440,5.5518518518518505,lumen,1,49_ostuOffset,6.308922558922558
232,165.875,11,14.82,0.88,1.1363636363636365,500,440,5.43571428571429,lumen,2,49_ostuOffset,6.176948051948058
232,165.875,11,15.37,0.88,1.1363636363636365,500,440,5.988571428571433,lumen,3,49_ostuOffset,6.805194805194811
232,165.875,11,14.88,0.88,1.1363636363636365,500,440,5.0,lumen,4,49_ostuOffset,5.6818181818181825
232,165.875,11,14.56,0.88,1.1363636363636365,500,440,5.093582887700535,lumen,5,49_ostuOffset,5.788162372386972
232,165.875,11,15.14,0.88,1.1363636363636365,500,440,5.613095238095241,lumen,6,49_ostuOffset,6.378517316017319
232,165.875,11,14.58,0.88,1.1363636363636365,500,440,4.916666666666657,lumen,7,49_ostuOffset,5.587121212121202
232,165.875,11,14.84,0.88,1.1363636363636365,500,440,5.566433566433574,lumen,8,49_ostuOffset,6.325492689129062
232,165.875,11,15.41,0.88,1.1363636363636365,500,440,5.912258064516124,lumen,9,49_ostuOffset,6.718475073313777
232,165.875,11,12.08,0.88,1.1363636363636365,500,440,3.6999999999999886,lumen,10,49_ostuOffset,4.204545454545442
101,109.30357142857144,10,17.12,0.88,1.1363636363636365,500,440,2.916666666666667,lumen,0,5_adaptive,3.31439393939394
101,109.30357142857144,10,12.22,0.88,1.1363636363636365,500,440,8.850000000000001,lumen,1,5_adaptive,10.056818181818185
101,109.30357142857144,10,14.31,0.88,1.1363636363636365,500,440,5.177477477477478,lumen,2,5_adaptive,5.883497133497134
101,109.30357142857144,10,14.06,0.88,1.1363636363636365,500,440,5.841269841269842,lumen,3,5_adaptive,6.637806637806639
101,109.30357142857144,10,14.94,0.88,1.1363636363636365,500,440,5.683229813664596,lumen,4,5_adaptive,6.458215697346132
101,109.30357142857144,10,12.64,0.88,1.1363636363636365,500,440,6.361111111111114,lumen,5,5_adaptive,7.228535353535357
101,109.30357142857144,10,20.76,0.88,1.1363636363636365,500,440,5.6451612903225765,lumen,6,5_adaptive,6.414956011730201
106,153.47619047619048,11,5.85,1.095,0.91324200913242,200,219,0.625,lumen,0,5_adaptive,0.5707762557077625
106,153.47619047619048,11,11.31,1.095,0.91324200913242,200,219,1.5,lumen,1,5_adaptive,1.36986301369863
106,153.47619047619048,11,15.05,1.095,0.91324200913242,200,219,5.790966386554622,lumen,2,5_adaptive,5.288553777675454
106,153.47619047619048,11,17.66,1.095,0.91324200913242,200,219,7.011764705882353,lumen,3,5_adaptive,6.403438087563792
106,153.47619047619048,11,18.06,1.095,0.91324200913242,200,219,8.514705882352942,lumen,4,5_adaptive,7.775987107171636
106,153.47619047619048,11,17.53,1.095,0.91324200913242,200,219,8.54212454212454,lumen,5,5_adaptive,7.801026979109169
106,153.47619047619048,11,16.75,1.095,0.91324200913242,200,219,8.464285714285722,lumen,6,5_adaptive,7.729941291585134
106,153.47619047619048,11,16.92,1.095,0.91324200913242,200,219,8.027777777777771,lumen,7,5_adaptive,7.331303906646366
106,153.47619047619048,11,14.8,1.095,0.91324200913242,200,219,8.060810810810807,lumen,8,5_adaptive,7.361471060101193
106,153.47619047619048,11,13.32,1.095,0.91324200913242,200,219,6.945990180032737,lumen,9,5_adaptive,6.343370027427157
134,95.75,7,12.48,1.095,0.91324200913242,200,219,6.2495726495726505,lumen,0,5_adaptive,5.707372282714749
134,95.75,7,14.98,1.095,0.91324200913242,200,219,6.7131034482758665,lumen,1,5_adaptive,6.1306880806172295
134,95.75,7,16.96,1.095,0.91324200913242,200,219,7.716666666666661,lumen,2,5_adaptive,7.047184170471835
134,95.75,7,17.2,1.095,0.91324200913242,200,219,8.090909090909093,lumen,3,5_adaptive,7.388958073889583
134,95.75,7,15.04,1.095,0.91324200913242,200,219,6.537931034482767,lumen,4,5_adaptive,5.970713273500244
134,95.75,7,15.41,1.095,0.91324200913242,200,219,9.288461538461531,lumen,5,5_adaptive,8.482613277133819
135,105.77272727272728,6,1.74,1.095,0.91324200913242,200,219,10.420833333333333,lumen,0,5_adaptive,9.516742770167426
135,105.77272727272728,6,16.86,1.095,0.91324200913242,200,219,7.382352941176471,lumen,1,5_adaptive,6.741874832124631
135,105.77272727272728,6,16.45,1.095,0.91324200913242,200,219,8.136469221835078,lumen,2,5_adaptive,7.430565499392765
135,105.77272727272728,6,17.93,1.095,0.91324200913242,200,219,7.577477477477473,lumen,3,5_adaptive,6.920070755687189
135,105.77272727272728,6,16.53,1.095,0.91324200913242,200,219,7.055147058823536,lumen,4,5_adaptive,6.44305667472469
135,105.77272727272728,6,14.58,1.095,0.91324200913242,200,219,8.064692982456151,lumen,5,5_adaptive,7.365016422334384
161,125.647465437788,9,16.27,0.88,1.1363636363636365,500,440,10.301282051282053,lumen,0,5_adaptive,11.706002331002335
161,125.647465437788,9,11.97,0.88,1.1363636363636365,500,440,5.213675213675209,lumen,1,5_adaptive,5.92463092463092
161,125.647465437788,9,14.04,0.88,1.1363636363636365,500,440,6.147058823529413,lumen,2,5_adaptive,6.985294117647061
161,125.647465437788,9,14.3,0.88,1.1363636363636365,500,440,6.665961945031718,lumen,3,5_adaptive,7.574956755717862
161,125.647465437788,9,13.35,0.88,1.1363636363636365,500,440,5.953667953667946,lumen,4,5_adaptive,6.765531765531757
161,125.647465437788,9,13.15,0.88,1.1363636363636365,500,440,6.113943028485764,lumen,5,5_adaptive,6.947662532370187
161,125.647465437788,9,12.46,0.88,1.1363636363636365,500,440,5.318840579710155,lumen,6,5_adaptive,6.044137022397904
161,125.647465437788,9,13.34,0.88,1.1363636363636365,500,440,6.232142857142861,lumen,7,5_adaptive,7.081980519480525
161,125.647465437788,9,11.26,0.88,1.1363636363636365,500,440,5.271551724137936,lumen,8,5_adaptive,5.990399686520382
176,89.12373737373737,9,12.15,0.88,1.1363636363636365,500,440,1.0,lumen,0,5_adaptive,1.1363636363636365
176,89.12373737373737,9,14.5,0.88,1.1363636363636365,500,440,0.75,lumen,1,5_adaptive,0.8522727272727273
176,89.12373737373737,9,13.73,0.88,1.1363636363636365,500,440,6.13986013986014,lumen,2,5_adaptive,6.977113795295614
176,89.12373737373737,9,14.78,0.88,1.1363636363636365,500,440,5.149905123339657,lumen,3,5_adaptive,5.852164912885974
176,89.12373737373737,9,15.4,0.88,1.1363636363636365,500,440,6.305,lumen,4,5_adaptive,7.1647727272727275
176,89.12373737373737,9,12.86,0.88,1.1363636363636365,500,440,5.877758913412563,lumen,5,5_adaptive,6.679271492514277
187,96.0171568627451,6,16.58,0.88,1.1363636363636365,500,440,10.680555555555555,lumen,0,5_adaptive,12.13699494949495
187,96.0171568627451,6,13.16,0.88,1.1363636363636365,500,440,5.638297872340427,lumen,1,5_adaptive,6.407156673114122
187,96.0171568627451,6,16.6,0.88,1.1363636363636365,500,440,7.491551459293397,lumen,2,5_adaptive,8.513126658287952
187,96.0171568627451,6,15.67,0.88,1.1363636363636365,500,440,6.7379679144385065,lumen,3,5_adaptive,7.656781720952849
187,96.0171568627451,6,16.14,0.88,1.1363636363636365,500,440,7.244055068836033,lumen,4,5_adaptive,8.231880760040948
187,96.0171568627451,6,12.99,0.88,1.1363636363636365,500,440,5.882352941176464,lumen,5,5_adaptive,6.684491978609619
229,123.0375,8,15.27,1.095,0.91324200913242,200,219,5.862500000000001,lumen,0,5_adaptive,5.353881278538813
229,123.0375,8,18.64,1.095,0.91324200913242,200,219,7.045500505561172,lumen,1,5_adaptive,6.434247037042166
229,123.0375,8,17.41,1.095,0.91324200913242,200,219,8.908293460925044,lumen,2,5_adaptive,8.135427818196387
229,123.0375,8,16.94,1.095,0.91324200913242,200,219,8.243055555555557,lumen,3,5_adaptive,7.527904616945714
229,123.0375,8,17.09,1.095,0.91324200913242,200,219,8.085388994307408,lumen,4,5_adaptive,7.383916889778455
229,123.0375,8,16.85,1.095,0.91324200913242,200,219,7.870629370629373,lumen,5,5_adaptive,7.187789379570203
229,123.0375,8,14.1,1.095,0.91324200913242,200,219,8.04205214465938,lumen,6,5_adaptive,7.344339858136419
232,185.47307692307692,13,3.98,0.88,1.1363636363636365,500,440,1.333333333333333,lumen,0,5_adaptive,1.515151515151515
232,185.47307692307692,13,15.2,0.88,1.1363636363636365,500,440,8.075396825396826,lumen,1,5_adaptive,9.176587301587302
232,185.47307692307692,13,13.4,0.88,1.1363636363636365,500,440,6.445,lumen,2,5_adaptive,7.323863636363638
232,185.47307692307692,13,14.86,0.88,1.1363636363636365,500,440,7.196638655462188,lumen,3,5_adaptive,8.177998472116123
232,185.47307692307692,13,14.86,0.88,1.1363636363636365,500,440,7.337912087912095,lumen,4,5_adaptive,8.338536463536473
232,185.47307692307692,13,15.49,0.88,1.1363636363636365,500,440,7.882478632478637,lumen,5,5_adaptive,8.957362082362089
232,185.47307692307692,13,15.11,0.88,1.1363636363636365,500,440,7.503759398496228,lumen,6,5_adaptive,8.526999316472986
232,185.47307692307692,13,13.99,0.88,1.1363636363636365,500,440,6.776785714285708,lumen,7,5_adaptive,7.7008928571428505
232,185.47307692307692,13,15.32,0.88,1.1363636363636365,500,440,7.705653021442501,lumen,8,5_adaptive,8.756423888002843
232,185.47307692307692,13,14.79,0.88,1.1363636363636365,500,440,7.032258064516128,lumen,9,5_adaptive,7.991202346041056
232,185.47307692307692,13,14.93,0.88,1.1363636363636365,500,440,7.667953667953668,lumen,10,5_adaptive,8.713583713583715
232,185.47307692307692,13,15.23,0.88,1.1363636363636365,500,440,7.988304093567251,lumen,11,5_adaptive,9.077618288144604
232,185.47307692307692,13,12.69,0.88,1.1363636363636365,500,440,5.666666666666657,lumen,12,5_adaptive,6.439393939393929
101,72.55952380952381,5,12.16,0.88,1.1363636363636365,500,440,6.229824561403511,lumen,0,5_simple,7.07934609250399
101,72.55952380952381,5,14.2,0.88,1.1363636363636365,500,440,6.199999999999996,lumen,1,5_simple,7.045454545454541
101,72.55952380952381,5,13.98,0.88,1.1363636363636365,500,440,6.032258064516128,lumen,2,5_simple,6.854838709677419
101,72.55952380952381,5,14.85,0.88,1.1363636363636365,500,440,6.535897435897439,lumen,3,5_simple,7.427156177156181
101,72.55952380952381,5,13.0,0.88,1.1363636363636365,500,440,5.983367983367984,lumen,4,5_simple,6.7992817992818
106,120.22470144563168,7,14.57,1.095,0.91324200913242,200,219,8.672413793103445,lumen,0,5_simple,7.920012596441501
106,120.22470144563168,7,17.92,1.095,0.91324200913242,200,219,9.666666666666664,lumen,1,5_simple,8.828006088280059
106,120.22470144563168,7,18.28,1.095,0.91324200913242,200,219,8.842197035745414,lumen,2,5_simple,8.07506578606887
106,120.22470144563168,7,17.16,1.095,0.91324200913242,200,219,8.29652173913044,lumen,3,5_simple,7.576732181854283
106,120.22470144563168,7,16.73,1.095,0.91324200913242,200,219,8.65880893300249,lumen,4,5_simple,7.90758806666894
106,120.22470144563168,7,16.92,1.095,0.91324200913242,200,219,9.11363636363636,lumen,5,5_simple,8.322955583229552
106,120.22470144563168,7,14.09,1.095,0.91324200913242,200,219,7.919871794871796,lumen,6,5_simple,7.232759630019904
134,68.7875,4,14.64,1.095,0.91324200913242,200,219,7.342857142857142,lumen,0,5_simple,6.705805609915197
134,68.7875,4,17.56,1.095,0.91324200913242,200,219,8.290043290043293,lumen,1,5_simple,7.570815789993874
134,68.7875,4,16.68,1.095,0.91324200913242,200,219,7.468421052631577,lumen,2,5_simple,6.8204758471521245
134,68.7875,4,14.53,1.095,0.91324200913242,200,219,6.893939393939391,lumen,3,5_simple,6.295835062958347
135,70.35639097744361,4,15.73,1.095,0.91324200913242,200,219,8.112244897959187,lumen,0,5_simple,7.4084428291864715
135,70.35639097744361,4,18.21,1.095,0.91324200913242,200,219,8.634751773049643,lumen,1,5_simple,7.885618057579583
135,70.35639097744361,4,16.47,1.095,0.91324200913242,200,219,7.484615384615381,lumen,2,5_simple,6.8352651914295715
135,70.35639097744361,4,14.26,1.095,0.91324200913242,200,219,7.569361702127651,lumen,3,5_simple,6.912659088701051
161,96.0073891625616,8,1.53,0.88,1.1363636363636365,500,440,0.7727272727272734,lumen,0,5_simple,0.8780991735537198
161,96.0073891625616,8,12.49,0.88,1.1363636363636365,500,440,6.9808333333333366,lumen,1,5_simple,7.932765151515156
161,96.0073891625616,8,14.06,0.88,1.1363636363636365,500,440,7.128274616079494,lumen,2,5_simple,8.1003120637267
161,96.0073891625616,8,13.37,0.88,1.1363636363636365,500,440,6.343108504398828,lumen,3,5_simple,7.208077845907759
161,96.0073891625616,8,13.12,0.88,1.1363636363636365,500,440,6.308300395256921,lumen,4,5_simple,7.16852317642832
161,96.0073891625616,8,12.47,0.88,1.1363636363636365,500,440,5.594285714285704,lumen,5,5_simple,6.357142857142845
161,96.0073891625616,8,13.19,0.88,1.1363636363636365,500,440,6.941176470588232,lumen,6,5_simple,7.887700534759356
161,96.0073891625616,8,11.18,0.88,1.1363636363636365,500,440,7.155555555555552,lumen,7,5_simple,8.131313131313128
176,87.8069498069498,6,11.93,0.88,1.1363636363636365,500,440,5.916666666666664,lumen,0,5_simple,6.723484848484846
176,87.8069498069498,6,14.68,0.88,1.1363636363636365,500,440,6.9141583054626565,lumen,1,5_simple,7.8569980743893835
176,87.8069498069498,6,0.0,0.88,1.1363636363636365,500,440,6.690243902439022,lumen,2,5_simple,7.602549889135253
176,87.8069498069498,6,13.75,0.88,1.1363636363636365,500,440,7.126050420168056,lumen,3,5_simple,8.097784568372791
176,87.8069498069498,6,14.35,0.88,1.1363636363636365,500,440,8.055147058823536,lumen,4,5_simple,9.153576203208564
176,87.8069498069498,6,15.38,0.88,1.1363636363636365,500,440,7.108333333333334,lumen,5,5_simple,8.077651515151517
187,76.41684210526316,5,12.57,0.88,1.1363636363636365,500,440,6.7859237536656885,lumen,0,5_simple,7.71127699280192
187,76.41684210526316,5,16.77,0.88,1.1363636363636365,500,440,8.287878787878789,lumen,1,5_simple,9.418044077134988
187,76.41684210526316,5,15.37,0.88,1.1363636363636365,500,440,7.0714285714285765,lumen,2,5_simple,8.035714285714292
187,76.41684210526316,5,15.98,0.88,1.1363636363636365,500,440,7.950757575757578,lumen,3,5_simple,9.034951790633611
187,76.41684210526316,5,0.0,0.88,1.1363636363636365,500,440,7.709677419354833,lumen,4,5_simple,8.760997067448674
229,119.98798798798798,7,13.07,1.095,0.91324200913242,200,219,8.888888888888886,lumen,0,5_simple,8.11770674784373
229,119.98798798798798,7,1.64,1.095,0.91324200913242,200,219,10.872503840245775,lumen,1,5_simple,9.929227251366004
229,119.98798798798798,7,18.91,1.095,0.91324200913242,200,219,8.921052631578945,lumen,2,5_simple,8.147080028839218
229,119.98798798798798,7,17.16,1.095,0.91324200913242,200,219,9.109649122807014,lumen,3,5_simple,8.319314267403666
229,119.98798798798798,7,17.09,1.095,0.91324200913242,200,219,8.620129870129873,lumen,4,5_simple,7.872264721579792
229,119.98798798798798,7,17.02,1.095,0.91324200913242,200,219,8.540760869565219,lumen,5,5_simple,7.799781616041295
229,119.98798798798798,7,0.0,1.095,0.91324200913242,200,219,7.13648648648649,lumen,6,5_simple,6.517339257065287
232,152.7323717948718,10,15.0,0.88,1.1363636363636365,500,440,9.26195652173913,lumen,0,5_simple,10.524950592885375
232,152.7323717948718,10,14.44,0.88,1.1363636363636365,500,440,8.827380952380956,lumen,1,5_simple,10.031114718614724
232,152.7323717948718,10,15.73,0.88,1.1363636363636365,500,440,9.602693602693591,lumen,2,5_simple,10.912151821242718
232,152.7323717948718,10,15.1,0.88,1.1363636363636365,500,440,8.588888888888889,lumen,3,5_simple,9.76010101010101
232,152.7323717948718,10,14.08,0.88,1.1363636363636365,500,440,7.700716845878134,lumen,4,5_simple,8.75081459758879
232,152.7323717948718,10,14.98,0.88,1.1363636363636365,500,440,8.333333333333329,lumen,5,5_simple,9.469696969696965
232,152.7323717948718,10,14.6,0.88,1.1363636363636365,500,440,8.070175438596493,lumen,6,5_simple,9.170653907496016
232,152.7323717948718,10,15.45,0.88,1.1363636363636365,500,440,10.041666666666655,lumen,7,5_simple,11.410984848484837
232,152.7323717948718,10,15.3,0.88,1.1363636363636365,500,440,10.050000000000011,lumen,8,5_simple,11.42045454545456
232,152.7323717948718,10,12.37,0.88,1.1363636363636365,500,440,6.038961038961048,lumen,9,5_simple,6.862455726092101
101,35.59285714285715,2,14.5,0.88,1.1363636363636365,500,440,9.555555555555555,lumen,0,70_ostuOffset,10.85858585858586
101,35.59285714285715,2,15.76,0.88,1.1363636363636365,500,440,8.944444444444443,lumen,1,70_ostuOffset,10.164141414141413
106,120.59241126070992,7,14.57,1.095,0.91324200913242,200,219,8.579821200510853,lumen,0,70_ostuOffset,7.835453151151464
106,120.59241126070992,7,17.86,1.095,0.91324200913242,200,219,9.517857142857146,lumen,1,70_ostuOffset,8.692106979778215
106,120.59241126070992,7,18.18,1.095,0.91324200913242,200,219,8.571621621621631,lumen,2,70_ostuOffset,7.827964951252631
106,120.59241126070992,7,17.36,1.095,0.91324200913242,200,219,8.142325581395355,lumen,3,70_ostuOffset,7.435913772963794
106,120.59241126070992,7,16.7,1.095,0.91324200913242,200,219,8.329124579124581,lumen,4,70_ostuOffset,7.606506464953955
106,120.59241126070992,7,16.87,1.095,0.91324200913242,200,219,8.958333333333329,lumen,5,70_ostuOffset,8.181126331811258
106,120.59241126070992,7,14.33,1.095,0.91324200913242,200,219,8.092558983666066,lumen,6,70_ostuOffset,7.390464825265814
134,67.89973262032086,4,14.5,1.095,0.91324200913242,200,219,8.194444444444443,lumen,0,70_ostuOffset,7.483510908168441
134,67.89973262032086,4,17.41,1.095,0.91324200913242,200,219,9.822222222222225,lumen,1,70_ostuOffset,8.970065956367328
134,67.89973262032086,4,17.02,1.095,0.91324200913242,200,219,9.69318181818182,lumen,2,70_ostuOffset,8.852220838522209
134,67.89973262032086,4,14.29,1.095,0.91324200913242,200,219,7.397877984084872,lumen,3,70_ostuOffset,6.756052953502166
135,69.70893970893971,4,15.63,1.095,0.91324200913242,200,219,8.429381735677826,lumen,0,70_ostuOffset,7.698065512034543
135,69.70893970893971,4,18.1,1.095,0.91324200913242,200,219,9.111486486486484,lumen,1,70_ostuOffset,8.320992225101811
135,69.70893970893971,4,16.58,1.095,0.91324200913242,200,219,8.355731225296452,lumen,2,70_ostuOffset,7.630804771960229
135,69.70893970893971,4,14.21,1.095,0.91324200913242,200,219,8.217391304347828,lumen,3,70_ostuOffset,7.504466944609888
161,70.98117647058824,6,13.35,0.88,1.1363636363636365,500,440,7.233333333333334,lumen,0,70_ostuOffset,8.219696969696972
161,70.98117647058824,6,13.62,0.88,1.1363636363636365,500,440,7.235675675675679,lumen,1,70_ostuOffset,8.222358722358726
161,70.98117647058824,6,13.22,0.88,1.1363636363636365,500,440,6.984848484848484,lumen,2,70_ostuOffset,7.937327823691461
161,70.98117647058824,6,12.29,0.88,1.1363636363636365,500,440,7.228937728937723,lumen,3,70_ostuOffset,8.214701964701959
161,70.98117647058824,6,13.19,0.88,1.1363636363636365,500,440,6.171826625386984,lumen,4,70_ostuOffset,7.013439347030665
176,77.24242424242424,5,14.6,0.88,1.1363636363636365,500,440,8.014705882352942,lumen,0,70_ostuOffset,9.107620320855617
176,77.24242424242424,5,1.76,0.88,1.1363636363636365,500,440,7.340886699507386,lumen,1,70_ostuOffset,8.341916703985666
176,77.24242424242424,5,11.79,0.88,1.1363636363636365,500,440,8.291707317073175,lumen,2,70_ostuOffset,9.422394678492246
176,77.24242424242424,5,14.41,0.88,1.1363636363636365,500,440,9.092592592592595,lumen,3,70_ostuOffset,10.332491582491587
176,77.24242424242424,5,15.37,0.88,1.1363636363636365,500,440,8.266666666666666,lumen,4,70_ostuOffset,9.393939393939394
187,55.18589743589744,3,1.86,0.88,1.1363636363636365,500,440,9.820645161290322,lumen,0,70_ostuOffset,11.159824046920821
187,55.18589743589744,3,16.74,0.88,1.1363636363636365,500,440,8.10144927536232,lumen,1,70_ostuOffset,9.206192358366273
187,55.18589743589744,3,15.17,0.88,1.1363636363636365,500,440,9.123188405797109,lumen,2,70_ostuOffset,10.367259552042169
229,119.99847016828149,7,14.68,1.095,0.91324200913242,200,219,8.839097744360899,lumen,0,70_ostuOffset,8.07223538297799
229,119.99847016828149,7,18.9,1.095,0.91324200913242,200,219,10.842261904761903,lumen,1,70_ostuOffset,9.90160904544466
229,119.99847016828149,7,17.23,1.095,0.91324200913242,200,219,8.921052631578945,lumen,2,70_ostuOffset,8.147080028839218
229,119.99847016828149,7,17.01,1.095,0.91324200913242,200,219,8.937254901960785,lumen,3,70_ostuOffset,8.161876622795237
229,119.99847016828149,7,17.02,1.095,0.91324200913242,200,219,8.576227390180875,lumen,4,70_ostuOffset,7.832171132585274
229,119.99847016828149,7,0.0,1.095,0.91324200913242,200,219,8.455357142857139,lumen,5,70_ostuOffset,7.721787345075012
229,119.99847016828149,7,16.94,1.095,0.91324200913242,200,219,7.122222222222234,lumen,6,70_ostuOffset,6.504312531709803
232,152.52083333333334,10,15.15,0.88,1.1363636363636365,500,440,9.26195652173913,lumen,0,70_ostuOffset,10.524950592885375
232,152.52083333333334,10,14.55,0.88,1.1363636363636365,500,440,8.382004310344826,lumen,1,70_ostuOffset,9.525004898119121
232,152.52083333333334,10,15.4,0.88,1.1363636363636365,500,440,8.867692307692309,lumen,2,70_ostuOffset,10.076923076923078
232,152.52083333333334,10,15.19,0.88,1.1363636363636365,500,440,8.553246753246754,lumen,3,70_ostuOffset,9.719598583234948
232,152.52083333333334,10,14.16,0.88,1.1363636363636365,500,440,7.700716845878134,lumen,4,70_ostuOffset,8.75081459758879
232,152.52083333333334,10,14.91,0.88,1.1363636363636365,500,440,8.200000000000003,lumen,5,70_ostuOffset,9.318181818181822
232,152.52083333333334,10,14.61,0.88,1.1363636363636365,500,440,8.061166429587473,lumen,6,70_ostuOffset,9.160416397258492
232,152.52083333333334,10,15.31,0.88,1.1363636363636365,500,440,9.700000000000015,lumen,7,70_ostuOffset,11.022727272727291
232,152.52083333333334,10,15.44,0.88,1.1363636363636365,500,440,9.990769230769216,lumen,8,70_ostuOffset,11.353146853146837
232,152.52083333333334,10,12.22,0.88,1.1363636363636365,500,440,6.321428571428555,lumen,9,70_ostuOffset,7.18344155844154
101,72.55875576036867,5,12.18,0.88,1.1363636363636365,500,440,6.163339382940109,lumen,0,71_ostuOffset,7.003794753341033
101,72.55875576036867,5,14.21,0.88,1.1363636363636365,500,440,6.240000000000002,lumen,1,71_ostuOffset,7.0909090909090935
101,72.55875576036867,5,13.96,0.88,1.1363636363636365,500,440,6.039999999999999,lumen,2,71_ostuOffset,6.863636363636363
101,72.55875576036867,5,14.9,0.88,1.1363636363636365,500,440,6.651428571428568,lumen,3,71_ostuOffset,7.5584415584415545
101,72.55875576036867,5,12.93,0.88,1.1363636363636365,500,440,5.983367983367984,lumen,4,71_ostuOffset,6.7992817992818
106,121.68589743589745,7,14.87,1.095,0.91324200913242,200,219,7.545454545454547,lumen,0,71_ostuOffset,6.890826068908262
106,121.68589743589745,7,17.47,1.095,0.91324200913242,200,219,7.983333333333334,lumen,1,71_ostuOffset,7.2907153729071545
106,121.68589743589745,7,18.31,1.095,0.91324200913242,200,219,7.88095238095238,lumen,2,71_ostuOffset,7.19721678625788
106,121.68589743589745,7,17.11,1.095,0.91324200913242,200,219,6.887777777777771,lumen,3,71_ostuOffset,6.290208016235407
106,121.68589743589745,7,16.93,1.095,0.91324200913242,200,219,7.4436090225564016,lumen,4,71_ostuOffset,6.797816458955618
106,121.68589743589745,7,17.06,1.095,0.91324200913242,200,219,7.825806451612891,lumen,5,71_ostuOffset,7.146855206952411
106,121.68589743589745,7,14.42,1.095,0.91324200913242,200,219,7.183982683982663,lumen,6,71_ostuOffset,6.560714779892843
134,68.66475095785441,4,14.51,1.095,0.91324200913242,200,219,7.18461538461538,lumen,0,71_ostuOffset,6.561292588689844
134,68.66475095785441,4,17.53,1.095,0.91324200913242,200,219,8.262672811059907,lumen,1,71_ostuOffset,7.5458199187761705
134,68.66475095785441,4,16.69,1.095,0.91324200913242,200,219,7.499999999999993,lumen,2,71_ostuOffset,6.849315068493143
134,68.66475095785441,4,14.54,1.095,0.91324200913242,200,219,6.90625,lumen,3,71_ostuOffset,6.307077625570776
135,70.6280701754386,4,15.99,1.095,0.91324200913242,200,219,7.911764705882351,lumen,0,71_ostuOffset,7.225355895782968
135,70.6280701754386,4,17.95,1.095,0.91324200913242,200,219,7.885416666666664,lumen,1,71_ostuOffset,7.201293759512935
135,70.6280701754386,4,16.51,1.095,0.91324200913242,200,219,7.021220159151184,lumen,2,71_ostuOffset,6.412073204704278
135,70.6280701754386,4,14.27,1.095,0.91324200913242,200,219,7.193014705882348,lumen,3,71_ostuOffset,6.568963201719039
161,106.1226851851852,8,11.54,0.88,1.1363636363636365,500,440,5.85745614035088,lumen,0,71_ostuOffset,6.656200159489638
161,106.1226851851852,8,13.96,0.88,1.1363636363636365,500,440,6.443932411674346,lumen,1,71_ostuOffset,7.322650467811758
161,106.1226851851852,8,14.14,0.88,1.1363636363636365,500,440,6.507823613086771,lumen,2,71_ostuOffset,7.395254105780422
161,106.1226851851852,8,13.48,0.88,1.1363636363636365,500,440,5.8409090909090935,lumen,3,71_ostuOffset,6.637396694214879
161,106.1226851851852,8,13.07,0.88,1.1363636363636365,500,440,5.682900432900439,lumen,4,71_ostuOffset,6.457841401023227
161,106.1226851851852,8,12.54,0.88,1.1363636363636365,500,440,5.012077294685994,lumen,5,71_ostuOffset,5.695542380324994
161,106.1226851851852,8,12.93,0.88,1.1363636363636365,500,440,5.587412587412587,lumen,6,71_ostuOffset,6.349332485696122
161,106.1226851851852,8,10.91,0.88,1.1363636363636365,500,440,5.655502392344502,lumen,7,71_ostuOffset,6.4267072640278435
176,87.95714285714286,6,11.92,0.88,1.1363636363636365,500,440,5.799465240641712,lumen,0,71_ostuOffset,6.590301409820128
176,87.95714285714286,6,14.47,0.88,1.1363636363636365,500,440,6.309615384615384,lumen,1,71_ostuOffset,7.1700174825174825
176,87.95714285714286,6,13.77,0.88,1.1363636363636365,500,440,6.048875855327466,lumen,2,71_ostuOffset,6.873722562872121
176,87.95714285714286,6,14.48,0.88,1.1363636363636365,500,440,6.864102564102566,lumen,3,71_ostuOffset,7.800116550116553
