strip,grana_height,num_lumen,px_per_nm,nm_per_px,scale,scale_pixels,membrane_width,type,index,process,membrane_width_nm
135,70.50439560439561,4,1.095,0.91324200913242,200,219,9.099999999999994,membrane,5,45_ostuOffset,8.310502283105016
135,70.50439560439561,4,1.095,0.91324200913242,200,219,5.643356643356654,membrane,6,45_ostuOffset,5.153750359229821
161,106.21875,8,0.88,1.1363636363636365,500,440,3.599431818181817,membrane,0,45_ostuOffset,4.090263429752065
161,106.21875,8,0.88,1.1363636363636365,500,440,7.054841897233196,membrane,1,45_ostuOffset,8.016865792310451
161,106.21875,8,0.88,1.1363636363636365,500,440,2.5,membrane,2,45_ostuOffset,2.8409090909090913
161,106.21875,8,0.88,1.1363636363636365,500,440,7.269102990033218,membrane,3,45_ostuOffset,8.26034430685593
161,106.21875,8,0.88,1.1363636363636365,500,440,7.855855855855857,membrane,4,45_ostuOffset,8.927108927108929
161,106.21875,8,0.88,1.1363636363636365,500,440,7.090476190476196,membrane,5,45_ostuOffset,8.057359307359315
161,106.21875,8,0.88,1.1363636363636365,500,440,7.404092071611245,membrane,6,45_ostuOffset,8.413740990467325
161,106.21875,8,0.88,1.1363636363636365,500,440,7.034813925570219,membrane,7,45_ostuOffset,7.994106733602523
161,106.21875,8,0.88,1.1363636363636365,500,440,6.771388499298737,membrane,8,45_ostuOffset,7.6947596582940205
161,106.21875,8,0.88,1.1363636363636365,500,440,3.4625000000000057,membrane,9,45_ostuOffset,3.934659090909098
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,3.724637681159418,membrane,0,45_ostuOffset,4.232542819499339
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,8.46689895470383,membrane,1,45_ostuOffset,9.621476084890716
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,7.941245593419509,membrane,2,45_ostuOffset,9.024142719794899
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,7.941245593419509,membrane,3,45_ostuOffset,9.024142719794899
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,7.892307692307689,membrane,4,45_ostuOffset,8.968531468531467
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,7.944852941176464,membrane,5,45_ostuOffset,9.02824197860962
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,6.71052631578948,membrane,6,45_ostuOffset,7.625598086124409
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,0.6304347826087024,membrane,7,45_ostuOffset,0.7164031620553437
176,87.91666666666666,7,0.88,1.1363636363636365,500,440,4.929487179487168,membrane,8,45_ostuOffset,5.601689976689964
187,77.12280701754386,5,0.88,1.1363636363636365,500,440,3.749473684210528,membrane,0,45_ostuOffset,4.2607655502392365
187,77.12280701754386,5,0.88,1.1363636363636365,500,440,9.18918918918919,membrane,1,45_ostuOffset,10.442260442260444
187,77.12280701754386,5,0.88,1.1363636363636365,500,440,8.450216450216452,membrane,2,45_ostuOffset,9.602518693427786
187,77.12280701754386,5,0.88,1.1363636363636365,500,440,9.154761904761898,membrane,3,45_ostuOffset,10.403138528138522
187,77.12280701754386,5,0.88,1.1363636363636365,500,440,8.708333333333329,membrane,4,45_ostuOffset,9.895833333333329
187,77.12280701754386,5,0.88,1.1363636363636365,500,440,8.708333333333329,membrane,5,45_ostuOffset,9.895833333333329
187,77.12280701754386,5,0.88,1.1363636363636365,500,440,4.333333333333329,membrane,6,45_ostuOffset,4.924242424242419
229,120.31515151515153,7,1.095,0.91324200913242,200,219,4.665591397849461,membrane,0,45_ostuOffset,4.260814061962978
229,120.31515151515153,7,1.095,0.91324200913242,200,219,8.33986928104575,membrane,1,45_ostuOffset,7.616318978123973
229,120.31515151515153,7,1.095,0.91324200913242,200,219,8.688725490196077,membrane,2,45_ostuOffset,7.934909123466737
229,120.31515151515153,7,1.095,0.91324200913242,200,219,2.095238095238102,membrane,3,45_ostuOffset,1.9134594477060292
229,120.31515151515153,7,1.095,0.91324200913242,200,219,8.57083333333334,membrane,4,45_ostuOffset,7.827245053272456
229,120.31515151515153,7,1.095,0.91324200913242,200,219,8.767857142857139,membrane,5,45_ostuOffset,8.007175472928893
229,120.31515151515153,7,1.095,0.91324200913242,200,219,9.34188034188034,membrane,6,45_ostuOffset,8.53139757249346
229,120.31515151515153,7,1.095,0.91324200913242,200,219,9.34188034188034,membrane,7,45_ostuOffset,8.53139757249346
229,120.31515151515153,7,1.095,0.91324200913242,200,219,8.374564459930298,membrane,8,45_ostuOffset,7.648004072995705
229,120.31515151515153,7,1.095,0.91324200913242,200,219,5.181818181818187,membrane,9,45_ostuOffset,4.732254047322545
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,3.2918518518518525,membrane,0,45_ostuOffset,3.740740740740742
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,7.0,membrane,1,45_ostuOffset,7.954545454545455
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,6.703533026113668,membrane,2,45_ostuOffset,7.61765116603826
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,6.270833333333329,membrane,3,45_ostuOffset,7.125946969696965
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,6.8886486486486405,membrane,4,45_ostuOffset,7.82800982800982
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,7.727011494252878,membrane,5,45_ostuOffset,8.780694879832817
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,6.290196078431379,membrane,6,45_ostuOffset,7.147950089126567
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,7.603715170278647,membrane,7,45_ostuOffset,8.640585420771192
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,6.032467532467535,membrane,8,45_ostuOffset,6.8550767414403815
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,5.535353535353551,membrane,9,45_ostuOffset,6.290174471992672
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,5.932330827067659,membrane,10,45_ostuOffset,6.741285030758704
232,164.5081818181818,11,0.88,1.1363636363636365,500,440,5.318181818181813,membrane,11,45_ostuOffset,6.043388429752061
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,3.894642857142859,membrane,0,45_simple,4.425730519480522
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,1.7860576923076934,membrane,1,45_simple,2.0296110139860155
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,4.470588235294116,membrane,2,45_simple,5.0802139037433145
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,8.0,membrane,3,45_simple,9.090909090909092
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,2.174999999999997,membrane,4,45_simple,2.471590909090906
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,6.6513056835637485,membrane,5,45_simple,7.558301913140624
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,1.5,membrane,6,45_simple,1.7045454545454546
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,8.247619047619054,membrane,7,45_simple,9.37229437229438
101,72.91071428571429,7,0.88,1.1363636363636365,500,440,5.722689075630257,membrane,8,45_simple,6.503055767761656
106,122.15714285714286,7,1.095,0.91324200913242,200,219,6.138624338624339,membrane,0,45_simple,5.606049624314465
106,122.15714285714286,7,1.095,0.91324200913242,200,219,9.833333333333336,membrane,1,45_simple,8.980213089802133
106,122.15714285714286,7,1.095,0.91324200913242,200,219,10.561996779388082,membrane,2,45_simple,9.645659159258521
106,122.15714285714286,7,1.095,0.91324200913242,200,219,11.382133995037222,membrane,3,45_simple,10.394642917842212
106,122.15714285714286,7,1.095,0.91324200913242,200,219,9.842741935483872,membrane,4,45_simple,8.988805420533216
106,122.15714285714286,7,1.095,0.91324200913242,200,219,10.017142857142858,membrane,5,45_simple,9.148075668623614
106,122.15714285714286,7,1.095,0.91324200913242,200,219,9.682027649769594,membrane,6,45_simple,8.842034383351228
106,122.15714285714286,7,1.095,0.91324200913242,200,219,6.5,membrane,7,45_simple,5.93607305936073
134,68.09440559440559,4,1.095,0.91324200913242,200,219,4.764102564102565,membrane,0,45_simple,4.350778597353941
134,68.09440559440559,4,1.095,0.91324200913242,200,219,9.248987854251013,membrane,1,45_simple,8.446564250457545
134,68.09440559440559,4,1.095,0.91324200913242,200,219,8.946969696969703,membrane,2,45_simple,8.17074858170749
134,68.09440559440559,4,1.095,0.91324200913242,200,219,9.437275985663078,membrane,3,45_simple,8.618516881884089
134,68.09440559440559,4,1.095,0.91324200913242,200,219,4.756493506493499,membrane,4,45_simple,4.343829686295432
135,70.43095238095239,4,1.095,0.91324200913242,200,219,6.014285714285716,membrane,0,45_simple,5.4924983692107
135,70.43095238095239,4,1.095,0.91324200913242,200,219,10.031468531468532,membrane,1,45_simple,9.16115847622697
135,70.43095238095239,4,1.095,0.91324200913242,200,219,10.031468531468532,membrane,2,45_simple,9.16115847622697
135,70.43095238095239,4,1.095,0.91324200913242,200,219,10.350574712643684,membrane,3,45_simple,9.452579646249939
135,70.43095238095239,4,1.095,0.91324200913242,200,219,7.99666666666667,membrane,4,45_simple,7.3028919330289215
135,70.43095238095239,4,1.095,0.91324200913242,200,219,7.99666666666667,membrane,5,45_simple,7.3028919330289215
135,70.43095238095239,4,1.095,0.91324200913242,200,219,5.482704402515722,membrane,6,45_simple,5.007035984032623
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,3.963414634146343,membrane,0,45_simple,4.503880266075391
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,1.5625,membrane,1,45_simple,1.7755681818181819
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,7.930147058823529,membrane,2,45_simple,9.011530748663102
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,7.578947368421055,membrane,3,45_simple,8.612440191387563
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,8.017543859649116,membrane,4,45_simple,9.110845295055814
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,7.661375661375658,membrane,5,45_simple,8.706108706108703
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,7.425831202046027,membrane,6,45_simple,8.438444547779577
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,7.98539257455873,membrane,7,45_simple,9.07430974381674
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,7.319444444444443,membrane,8,45_simple,8.317550505050503
161,106.54674796747967,8,0.88,1.1363636363636365,500,440,3.63333333333334,membrane,9,45_simple,4.128787878787887
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,3.338709677419356,membrane,0,45_simple,3.7939882697947227
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,8.001644736842103,membrane,1,45_simple,9.092778110047846
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,7.24074074074074,membrane,2,45_simple,8.228114478114477
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,7.24074074074074,membrane,3,45_simple,8.228114478114477
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,0.6515151515151487,membrane,4,45_simple,0.7403581267217599
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,7.283799533799531,membrane,5,45_simple,8.277044924772195
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,7.394777265745006,membrane,6,45_simple,8.403155983801144
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,5.686813186813183,membrane,7,45_simple,6.462287712287708
176,87.21370967741936,6,0.88,1.1363636363636365,500,440,4.610294117647058,membrane,8,45_simple,5.2389705882352935
187,54.87179487179488,5,0.88,1.1363636363636365,500,440,4.31818181818182,membrane,0,45_simple,4.907024793388432
187,54.87179487179488,5,0.88,1.1363636363636365,500,440,1.5,membrane,1,45_simple,1.7045454545454546
187,54.87179487179488,5,0.88,1.1363636363636365,500,440,7.347619047619048,membrane,2,45_simple,8.349567099567102
187,54.87179487179488,5,0.88,1.1363636363636365,500,440,6.681818181818187,membrane,3,45_simple,7.592975206611577
187,54.87179487179488,5,0.88,1.1363636363636365,500,440,6.033559577677224,membrane,4,45_simple,6.856317701905937
187,54.87179487179488,5,0.88,1.1363636363636365,500,440,0.5833333333333286,membrane,5,45_simple,0.6628787878787825
187,54.87179487179488,5,0.88,1.1363636363636365,500,440,0.5641025641025692,membrane,6,45_simple,0.6410256410256469
229,121.66201550387596,7,1.095,0.91324200913242,200,219,5.8820512820512825,membrane,0,45_simple,5.371736330640441
229,121.66201550387596,7,1.095,0.91324200913242,200,219,10.4325925925926,membrane,1,45_simple,9.52748181971927
229,121.66201550387596,7,1.095,0.91324200913242,200,219,10.385080645161295,membrane,2,45_simple,9.48409191338931
229,121.66201550387596,7,1.095,0.91324200913242,200,219,10.389473684210516,membrane,3,45_simple,9.488103821196818
229,121.66201550387596,7,1.095,0.91324200913242,200,219,9.909610983981691,membrane,4,45_simple,9.049873044732138
229,121.66201550387596,7,1.095,0.91324200913242,200,219,10.802937576499389,membrane,5,45_simple,9.865696416894417
229,121.66201550387596,7,1.095,0.91324200913242,200,219,10.058974358974352,membrane,6,45_simple,9.186277953401234
229,121.66201550387596,7,1.095,0.91324200913242,200,219,6.36309077269317,membrane,7,45_simple,5.811041801546273
232,164.14,12,0.88,1.1363636363636365,500,440,3.886875,membrane,0,45_simple,4.416903409090909
232,164.14,12,0.88,1.1363636363636365,500,440,7.71764705882353,membrane,1,45_simple,8.77005347593583
232,164.14,12,0.88,1.1363636363636365,500,440,7.409090909090906,membrane,2,45_simple,8.419421487603303
232,164.14,12,0.88,1.1363636363636365,500,440,7.605714285714285,membrane,3,45_simple,8.642857142857142
232,164.14,12,0.88,1.1363636363636365,500,440,7.806159420289845,membrane,4,45_simple,8.870635704874825
232,164.14,12,0.88,1.1363636363636365,500,440,8.486111111111114,membrane,5,45_simple,9.643308080808085
232,164.14,12,0.88,1.1363636363636365,500,440,6.794871794871796,membrane,6,45_simple,7.721445221445223
232,164.14,12,0.88,1.1363636363636365,500,440,8.565610859728508,membrane,7,45_simple,9.733648704236941
232,164.14,12,0.88,1.1363636363636365,500,440,6.996376811594217,membrane,8,45_simple,7.95042819499343
232,164.14,12,0.88,1.1363636363636365,500,440,7.255238095238099,membrane,9,45_simple,8.24458874458875
232,164.14,12,0.88,1.1363636363636365,500,440,7.185810810810807,membrane,10,45_simple,8.165694103194099
232,164.14,12,0.88,1.1363636363636365,500,440,5.300000000000011,membrane,11,45_simple,6.022727272727286
101,72.6875,5,0.88,1.1363636363636365,500,440,4.6875,membrane,0,46_ostuOffset,5.326704545454546
101,72.6875,5,0.88,1.1363636363636365,500,440,1.0,membrane,1,46_ostuOffset,1.1363636363636365
101,72.6875,5,0.88,1.1363636363636365,500,440,9.133116883116884,membrane,2,46_ostuOffset,10.378541912632823
101,72.6875,5,0.88,1.1363636363636365,500,440,9.393939393939393,membrane,3,46_ostuOffset,10.674931129476583
101,72.6875,5,0.88,1.1363636363636365,500,440,8.73934108527132,membrane,4,46_ostuOffset,9.931069415081046
101,72.6875,5,0.88,1.1363636363636365,500,440,9.98913043478261,membrane,5,46_ostuOffset,11.351284584980238
101,72.6875,5,0.88,1.1363636363636365,500,440,4.851851851851848,membrane,6,46_ostuOffset,5.513468013468009
106,121.77671451355664,7,1.095,0.91324200913242,200,219,5.616541353383457,membrane,0,46_ostuOffset,5.12926150993923
106,121.77671451355664,7,1.095,0.91324200913242,200,219,9.27186147186147,membrane,1,46_ostuOffset,8.467453398960247
106,121.77671451355664,7,1.095,0.91324200913242,200,219,9.27186147186147,membrane,2,46_ostuOffset,8.467453398960247
106,121.77671451355664,7,1.095,0.91324200913242,200,219,10.047058823529404,membrane,3,46_ostuOffset,9.175396185871602
106,121.77671451355664,7,1.095,0.91324200913242,200,219,11.154040404040416,membrane,4,46_ostuOffset,10.18633826853006
106,121.77671451355664,7,1.095,0.91324200913242,200,219,8.99459783913565,membrane,5,46_ostuOffset,8.214244601950366
106,121.77671451355664,7,1.095,0.91324200913242,200,219,9.7708108108108,membrane,6,46_ostuOffset,8.923114895717626
106,121.77671451355664,7,1.095,0.91324200913242,200,219,9.4108108108108,membrane,7,46_ostuOffset,8.594347772429954
106,121.77671451355664,7,1.095,0.91324200913242,200,219,6.011363636363655,membrane,8,46_ostuOffset,5.489829804898315
134,70.01052631578946,4,1.095,0.91324200913242,200,219,6.25814536340852,membrane,0,46_ostuOffset,5.715201245121936
134,70.01052631578946,4,1.095,0.91324200913242,200,219,10.958333333333336,membrane,1,46_ostuOffset,10.007610350076105
134,70.01052631578946,4,1.095,0.91324200913242,200,219,10.717948717948724,membrane,2,46_ostuOffset,9.788081020957739
134,70.01052631578946,4,1.095,0.91324200913242,200,219,11.244514106583082,membrane,3,46_ostuOffset,10.268962654413773
134,70.01052631578946,4,1.095,0.91324200913242,200,219,6.862499999999997,membrane,4,46_ostuOffset,6.26712328767123
135,71.76190476190476,4,1.095,0.91324200913242,200,219,7.495670995670995,membrane,0,46_ostuOffset,6.845361639882187
135,71.76190476190476,4,1.095,0.91324200913242,200,219,11.233887733887734,membrane,1,46_ostuOffset,10.259258204463684
135,71.76190476190476,4,1.095,0.91324200913242,200,219,12.25555555555556,membrane,2,46_ostuOffset,11.192288178589552
135,71.76190476190476,4,1.095,0.91324200913242,200,219,9.988571428571433,membrane,3,46_ostuOffset,9.121983039791262
135,71.76190476190476,4,1.095,0.91324200913242,200,219,6.735521235521233,membrane,4,46_ostuOffset,6.151160945681491
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,4.011111111111113,membrane,0,46_ostuOffset,4.558080808080811
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,1.642857142857146,membrane,1,46_ostuOffset,1.8668831168831206
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,8.464285714285715,membrane,2,46_ostuOffset,9.618506493506496
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,7.909090909090906,membrane,3,46_ostuOffset,8.987603305785122
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,8.520239880059961,membrane,4,46_ostuOffset,9.68209077279541
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,7.939393939393938,membrane,5,46_ostuOffset,9.022038567493112
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,7.523378582202099,membrane,6,46_ostuOffset,8.549293843411476
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,8.073083778966136,membrane,7,46_ostuOffset,9.173958839734247
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,7.50833333333334,membrane,8,46_ostuOffset,8.532196969696978
161,106.59444444444446,8,0.88,1.1363636363636365,500,440,3.664728682170548,membrane,9,46_ostuOffset,4.164464411557441
176,87.34143870314082,6,0.88,1.1363636363636365,500,440,4.350096711798837,membrane,0,46_ostuOffset,4.943291717953224
176,87.34143870314082,6,0.88,1.1363636363636365,500,440,9.091346153846152,membrane,1,46_ostuOffset,10.331075174825173
176,87.34143870314082,6,0.88,1.1363636363636365,500,440,8.933503836317136,membrane,2,46_ostuOffset,10.151708904905838
176,87.34143870314082,6,0.88,1.1363636363636365,500,440,8.232057416267942,membrane,3,46_ostuOffset,9.35461070030448
176,87.34143870314082,6,0.88,1.1363636363636365,500,440,9.012903225806454,membrane,4,46_ostuOffset,10.241935483870972
176,87.34143870314082,6,0.88,1.1363636363636365,500,440,9.055555555555555,membrane,5,46_ostuOffset,10.290404040404042
176,87.34143870314082,6,0.88,1.1363636363636365,500,440,4.927170868347346,membrane,6,46_ostuOffset,5.599057804940167
187,78.45652173913044,5,0.88,1.1363636363636365,500,440,4.956521739130434,membrane,0,46_ostuOffset,5.632411067193675
187,78.45652173913044,5,0.88,1.1363636363636365,500,440,9.58404558404558,membrane,1,46_ostuOffset,10.890960890960887
187,78.45652173913044,5,0.88,1.1363636363636365,500,440,9.636363636363631,membrane,2,46_ostuOffset,10.950413223140492
187,78.45652173913044,5,0.88,1.1363636363636365,500,440,9.887755102040812,membrane,3,46_ostuOffset,11.236085343228195
187,78.45652173913044,5,0.88,1.1363636363636365,500,440,9.454545454545451,membrane,4,46_ostuOffset,10.743801652892559
187,78.45652173913044,5,0.88,1.1363636363636365,500,440,9.454545454545451,membrane,5,46_ostuOffset,10.743801652892559
187,78.45652173913044,5,0.88,1.1363636363636365,500,440,4.5,membrane,6,46_ostuOffset,5.113636363636364
229,121.31578947368422,7,1.095,0.91324200913242,200,219,5.375,membrane,0,46_ostuOffset,4.908675799086757
229,121.31578947368422,7,1.095,0.91324200913242,200,219,9.618686868686872,membrane,1,46_ostuOffset,8.784188921175225
229,121.31578947368422,7,1.095,0.91324200913242,200,219,10.143518518518526,membrane,2,46_ostuOffset,9.263487231523767
229,121.31578947368422,7,1.095,0.91324200913242,200,219,10.063267813267814,membrane,3,46_ostuOffset,9.190198916226313
229,121.31578947368422,7,1.095,0.91324200913242,200,219,9.670089858793332,membrane,4,46_ostuOffset,8.831132291135463
229,121.31578947368422,7,1.095,0.91324200913242,200,219,10.40045248868779,membrane,5,46_ostuOffset,9.498130126655516
229,121.31578947368422,7,1.095,0.91324200913242,200,219,10.40045248868779,membrane,6,46_ostuOffset,9.498130126655516
229,121.31578947368422,7,1.095,0.91324200913242,200,219,9.19780219780219,membrane,7,46_ostuOffset,8.39981935872346
229,121.31578947368422,7,1.095,0.91324200913242,200,219,6.107456140350877,membrane,8,46_ostuOffset,5.57758551630217
232,164.14,12,0.88,1.1363636363636365,500,440,3.886875,membrane,0,46_ostuOffset,4.416903409090909
232,164.14,12,0.88,1.1363636363636365,500,440,7.71764705882353,membrane,1,46_ostuOffset,8.77005347593583
232,164.14,12,0.88,1.1363636363636365,500,440,7.387700534759354,membrane,2,46_ostuOffset,8.395114244044722
232,164.14,12,0.88,1.1363636363636365,500,440,7.477207977207982,membrane,3,46_ostuOffset,8.496827246827253
232,164.14,12,0.88,1.1363636363636365,500,440,7.727136431784103,membrane,4,46_ostuOffset,8.780836854300118
232,164.14,12,0.88,1.1363636363636365,500,440,8.468253968253975,membrane,5,46_ostuOffset,9.623015873015882
232,164.14,12,0.88,1.1363636363636365,500,440,6.794871794871796,membrane,6,46_ostuOffset,7.721445221445223
232,164.14,12,0.88,1.1363636363636365,500,440,8.531764705882352,membrane,7,46_ostuOffset,9.695187165775401
232,164.14,12,0.88,1.1363636363636365,500,440,6.984472049689458,membrane,8,46_ostuOffset,7.936900056465294
232,164.14,12,0.88,1.1363636363636365,500,440,6.845238095238102,membrane,9,46_ostuOffset,7.778679653679662
232,164.14,12,0.88,1.1363636363636365,500,440,7.185810810810807,membrane,10,46_ostuOffset,8.165694103194099
232,164.14,12,0.88,1.1363636363636365,500,440,5.300000000000011,membrane,11,46_ostuOffset,6.022727272727286
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,4.73,membrane,0,47_adaptiveGaussian,5.375000000000001
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,1.8611632270168883,membrane,1,47_adaptiveGaussian,2.1149582125191912
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,8.348115299334808,membrane,2,47_adaptiveGaussian,9.48649465833501
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,2.573975044563284,membrane,3,47_adaptiveGaussian,2.924971641549187
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,8.624242424242425,membrane,4,47_adaptiveGaussian,9.800275482093666
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,8.20666666666667,membrane,5,47_adaptiveGaussian,9.325757575757581
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,8.20666666666667,membrane,6,47_adaptiveGaussian,9.325757575757581
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,8.490384615384613,membrane,7,47_adaptiveGaussian,9.648164335664333
101,73.08588235294117,7,0.88,1.1363636363636365,500,440,5.034007352941174,membrane,8,47_adaptiveGaussian,5.720462901069516
106,148.79166666666666,9,1.095,0.91324200913242,200,219,6.941666666666665,membrane,0,47_adaptiveGaussian,6.339421613394214
106,148.79166666666666,9,1.095,0.91324200913242,200,219,5.999295278365043,membrane,1,47_adaptiveGaussian,5.478808473392733
106,148.79166666666666,9,1.095,0.91324200913242,200,219,9.362645348837212,membrane,2,47_adaptiveGaussian,8.550361049166403
106,148.79166666666666,9,1.095,0.91324200913242,200,219,9.362645348837212,membrane,3,47_adaptiveGaussian,8.550361049166403
106,148.79166666666666,9,1.095,0.91324200913242,200,219,10.118518518518512,membrane,4,47_adaptiveGaussian,9.240656181295444
106,148.79166666666666,9,1.095,0.91324200913242,200,219,10.285714285714292,membrane,5,47_adaptiveGaussian,9.393346379647754
106,148.79166666666666,9,1.095,0.91324200913242,200,219,7.947619047619057,membrane,6,47_adaptiveGaussian,7.258099586866718
106,148.79166666666666,9,1.095,0.91324200913242,200,219,7.947619047619057,membrane,7,47_adaptiveGaussian,7.258099586866718
106,148.79166666666666,9,1.095,0.91324200913242,200,219,0.538461538461533,membrane,8,47_adaptiveGaussian,0.4917456972251443
106,148.79166666666666,9,1.095,0.91324200913242,200,219,9.489743589743584,membrane,9,47_adaptiveGaussian,8.666432502048934
106,148.79166666666666,9,1.095,0.91324200913242,200,219,8.803312629399585,membrane,10,47_adaptiveGaussian,8.039554912693685
106,148.79166666666666,9,1.095,0.91324200913242,200,219,6.086206896551715,membrane,11,47_adaptiveGaussian,5.55817981420248
106,148.79166666666666,9,1.095,0.91324200913242,200,219,5.416666666666657,membrane,12,47_adaptiveGaussian,4.9467275494672664
134,80.17105263157895,5,1.095,0.91324200913242,200,219,3.983552631578947,membrane,0,47_adaptiveGaussian,3.6379476087478966
134,80.17105263157895,5,1.095,0.91324200913242,200,219,5.889400921658986,membrane,1,47_adaptiveGaussian,5.378448330282178
134,80.17105263157895,5,1.095,0.91324200913242,200,219,9.438735177865617,membrane,2,47_adaptiveGaussian,8.619849477502846
134,80.17105263157895,5,1.095,0.91324200913242,200,219,8.285714285714285,membrane,3,47_adaptiveGaussian,7.566862361382908
134,80.17105263157895,5,1.095,0.91324200913242,200,219,8.285714285714285,membrane,4,47_adaptiveGaussian,7.566862361382908
134,80.17105263157895,5,1.095,0.91324200913242,200,219,9.6575682382134,membrane,5,47_adaptiveGaussian,8.819697021199453
134,80.17105263157895,5,1.095,0.91324200913242,200,219,6.134615384615387,membrane,6,47_adaptiveGaussian,5.602388479100809
135,100.52083333333331,11,1.095,0.91324200913242,200,219,0.7083333333333339,membrane,0,47_adaptiveGaussian,0.646879756468798
135,100.52083333333331,11,1.095,0.91324200913242,200,219,5.333333333333334,membrane,1,47_adaptiveGaussian,4.870624048706241
135,100.52083333333331,11,1.095,0.91324200913242,200,219,6.89329268292683,membrane,2,47_adaptiveGaussian,6.295244459293909
135,100.52083333333331,11,1.095,0.91324200913242,200,219,10.31818181818182,membrane,3,47_adaptiveGaussian,9.422997094229972
135,100.52083333333331,11,1.095,0.91324200913242,200,219,10.31818181818182,membrane,4,47_adaptiveGaussian,9.422997094229972
135,100.52083333333331,11,1.095,0.91324200913242,200,219,10.21082949308756,membrane,5,47_adaptiveGaussian,9.324958441175854
135,100.52083333333331,11,1.095,0.91324200913242,200,219,10.21082949308756,membrane,6,47_adaptiveGaussian,9.324958441175854
135,100.52083333333331,11,1.095,0.91324200913242,200,219,7.511904761904759,membrane,7,47_adaptiveGaussian,6.860186997173296
135,100.52083333333331,11,1.095,0.91324200913242,200,219,7.511904761904759,membrane,8,47_adaptiveGaussian,6.860186997173296
135,100.52083333333331,11,1.095,0.91324200913242,200,219,5.688235294117646,membrane,9,47_adaptiveGaussian,5.194735428417942
135,100.52083333333331,11,1.095,0.91324200913242,200,219,1.538461538461533,membrane,10,47_adaptiveGaussian,1.4049877063575642
135,100.52083333333331,11,1.095,0.91324200913242,200,219,5.649038461538467,membrane,11,47_adaptiveGaussian,5.158939234281704
161,107.54627949183302,8,0.88,1.1363636363636365,500,440,4.417624521072799,membrane,0,47_adaptiveGaussian,5.020027864855454
161,107.54627949183302,8,0.88,1.1363636363636365,500,440,1.6538461538461533,membrane,1,47_adaptiveGaussian,1.879370629370629
